Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Quarter,Month,Year,Division,Forecast_Revenue,Pipeline_Stage,Probability_%,Renewal_Probability,Variance,Growth_Rate_%,Scenario,Forecast_Status
74,US-2023-155502,2023-08-09,1/31/2023,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,0.0,9.3312,2.9128329297820823,November,2023.0,Managed Services,22.05,Proposal,90,66,-2.61,16.55,Worst Case,Below Forecast
75,US-2023-155502,2023-08-09,1/31/2023,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0.0,0.0,2.9128329297820823,November,2023.0,Managed Services,443.78,Negotiation,40,81,46.14,2420.16,Expected Case,Above Forecast
76,US-2023-155502,2023-08-09,1/31/2023,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98,2,0.0,52.6344,2.9128329297820823,November,2023.0,Managed Services,187.62,Lead,40,81,0.36,-61.63,Expected Case,Above Forecast
77,US-2023-155502,2023-08-09,1/31/2023,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35,13,0.0,0.0,2.9128329297820823,November,2023.0,Managed Services,169.08,Lead,40,86,-13.73,-17.36,Best Case,Below Forecast
78,US-2023-117163,2023-08-09,02-02-2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333.0,3,0.2,-16.65,2.9128329297820823,November,2023.0,Technology Licensing,327.19,Negotiation,60,92,5.81,114.35,Worst Case,Above Forecast
79,US-2023-117163,2023-08-09,02-02-2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0.0,12.0252,2.9128329297820823,November,2023.0,Technology Licensing,42.74,Closed Won,90,91,-6.3,-89.06,Expected Case,Below Forecast
80,US-2023-117163,2023-08-09,02-02-2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0.0,14.3075,2.9128329297820823,November,2023.0,Managed Services,62.39,Negotiation,40,91,-5.16,57.05,Best Case,Below Forecast
81,US-2023-100328,2023-08-09,02-03-2023,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928,1,0.2,1.3257,2.9128329297820823,November,2023.0,Technology Licensing,3.62,Closed Won,90,60,0.31,-93.14,Worst Case,Above Forecast
82,US-2023-134103,2023-08-09,02-04-2023,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.752,2.9128329297820823,November,2023.0,Professional Services,12.38,Proposal,90,69,-1.82,168.84,Worst Case,Below Forecast
83,US-2023-134103,2023-08-09,02-04-2023,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,6.8982,2.9128329297820823,November,2023.0,Managed Services,273.01,Proposal,90,63,-43.07,2077.46,Expected Case,Below Forecast
84,US-2023-115161,2023-08-09,02-02-2023,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",290.666,2,0.15,3.4196,2.9128329297820823,November,2023.0,Professional Services,268.38,Negotiation,90,88,22.29,26.41,Best Case,Above Forecast
85,US-2023-140795,2023-01-02,02-03-2023,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,1.0,February,2023.0,Professional Services,496.9,Closed Won,90,66,-28.0,61.32,Best Case,Below Forecast
86,US-2023-123400,2023-02-02,02-09-2023,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,1.0,February,2023.0,Managed Services,18.17,Proposal,90,65,0.17,-96.09,Best Case,Above Forecast
87,US-2023-139857,2023-02-02,02-06-2023,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,5,0.0,5.8045,1.0,February,2023.0,Technology Licensing,12.57,Closed Won,60,70,-0.22,-32.65,Best Case,Below Forecast
88,US-2023-123400,2023-02-02,02-09-2023,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,1.0,February,2023.0,Professional Services,172.62,Closed Won,75,68,8.34,1365.26,Worst Case,Above Forecast
89,US-2023-111059,2023-03-02,02-06-2023,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,3,0.2,4.3134,1.0,February,2023.0,Managed Services,14.25,Closed Won,90,89,-0.98,-92.67,Expected Case,Below Forecast
90,US-2023-111059,2023-03-02,02-06-2023,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.248,1.0,February,2023.0,Professional Services,99.55,Negotiation,60,81,-15.71,531.71,Expected Case,Below Forecast
91,US-2023-104808,2023-04-02,02-08-2023,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,1.0,February,2023.0,Professional Services,18.13,Closed Won,40,68,-0.88,-79.43,Best Case,Below Forecast
92,US-2023-107181,2023-04-02,02-08-2023,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136,1.0,February,2023.0,Professional Services,76.67,Negotiation,60,92,6.23,380.61,Best Case,Above Forecast
93,US-2023-107181,2023-04-02,02-08-2023,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34.24,4,0.0,16.0928,1.0,February,2023.0,Professional Services,37.18,Proposal,60,85,-2.94,-58.7,Best Case,Below Forecast
94,US-2023-108182,2023-06-02,02-10-2023,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,2,0.8,-14.7708,1.0,February,2023.0,Technology Licensing,8.97,Proposal,60,75,-0.02,-73.86,Expected Case,Below Forecast
95,US-2023-131905,2023-06-02,02-09-2023,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.2,1.0,February,2023.0,Professional Services,17.35,Lead,90,68,-2.35,67.56,Worst Case,Below Forecast
96,US-2023-131905,2023-06-02,02-09-2023,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0.0,42.0355,1.0,February,2023.0,Professional Services,149.36,Lead,40,82,-4.41,866.33,Worst Case,Below Forecast
97,US-2023-131905,2023-06-02,02-09-2023,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0.0,42.0186,1.0,February,2023.0,Professional Services,154.8,Proposal,60,74,6.81,11.49,Best Case,Above Forecast
98,US-2023-169390,2023-07-02,02-10-2023,Second Class,CS-12250,Chris Selesnick,Corporate,United States,New York City,New York,10024,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,4,0.0,9.744,1.0,February,2023.0,Technology Licensing,62.19,Closed Won,40,78,2.77,-59.8,Worst Case,Above Forecast
99,US-2023-107755,2023-07-02,02-12-2023,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0.0,49.6048,1.0,February,2023.0,Professional Services,130.43,Closed Won,60,75,-15.07,77.59,Worst Case,Below Forecast
100,US-2023-125759,2023-08-02,02-09-2023,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.5328,1.0,February,2023.0,Professional Services,14.26,Proposal,90,84,0.3,-87.38,Expected Case,Above Forecast
101,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.2225,1.0,February,2023.0,Technology Licensing,68.82,Proposal,60,94,-7.93,318.2,Best Case,Below Forecast
102,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0.0,53.2704,1.0,February,2023.0,Technology Licensing,320.21,Lead,60,72,12.73,446.79,Worst Case,Above Forecast
103,US-2023-127614,2023-11-02,2/15/2023,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0.0,75.3732,1.0,February,2023.0,Technology Licensing,1251.83,Closed Won,40,66,4.39,277.31,Best Case,Above Forecast
104,US-2023-127614,2023-11-02,2/15/2023,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0.0,8.2062,1.0,February,2023.0,Professional Services,18.15,Proposal,40,93,-0.69,-98.61,Best Case,Below Forecast
105,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0.0,24.393,1.0,February,2023.0,Technology Licensing,61.4,Lead,40,73,-9.5,197.25,Worst Case,Below Forecast
106,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,4.4344,1.0,February,2023.0,Technology Licensing,11.37,Lead,75,82,-1.73,-81.43,Expected Case,Below Forecast
107,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724,1.0,February,2023.0,Professional Services,14.37,Closed Won,40,82,0.57,54.98,Worst Case,Above Forecast
108,US-2023-168368,2023-11-02,2/15/2023,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,1.0,February,2023.0,Technology Licensing,65.44,Lead,60,76,-0.48,334.81,Expected Case,Below Forecast
109,US-2023-127614,2023-11-02,2/15/2023,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0.0,103.158,1.0,February,2023.0,Professional Services,221.51,Lead,75,72,12.94,260.91,Worst Case,Above Forecast
110,US-2023-110674,2023-12-02,2/18/2023,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294,1.0,February,2023.0,Managed Services,136.43,Negotiation,40,86,-6.86,-44.74,Best Case,Below Forecast
111,US-2023-121762,2023-08-09,2/18/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0.0,22.9488,2.9128329297820823,November,2023.0,Technology Licensing,85.09,Proposal,90,61,-3.13,-36.74,Expected Case,Below Forecast
112,US-2023-107706,2023-08-09,2/19/2023,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066,2.9128329297820823,November,2023.0,Managed Services,18.93,Closed Won,40,89,-2.75,-80.26,Expected Case,Below Forecast
113,US-2023-121762,2023-08-09,2/18/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0.0,4.7724,2.9128329297820823,November,2023.0,Professional Services,281.33,Proposal,90,63,-42.71,1375.15,Best Case,Below Forecast
114,US-2023-121762,2023-08-09,2/18/2023,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0.0,86.3892,2.9128329297820823,November,2023.0,Technology Licensing,243.59,Negotiation,75,89,-3.62,0.57,Worst Case,Below Forecast
115,US-2023-165568,2023-08-09,2/19/2023,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,2.9128329297820823,November,2023.0,Professional Services,22.38,Closed Won,90,62,-1.02,-91.1,Expected Case,Below Forecast
116,US-2023-122567,2023-08-09,2/21/2023,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,2.9128329297820823,November,2023.0,Managed Services,9.3,Proposal,75,73,-1.34,-62.73,Worst Case,Below Forecast
117,US-2023-122567,2023-08-09,2/21/2023,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728,2.9128329297820823,November,2023.0,Professional Services,1.23,Lead,90,70,-0.15,-86.43,Worst Case,Below Forecast
118,US-2023-154165,2023-08-09,2/24/2023,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,14,0.2,8.8088,2.9128329297820823,November,2023.0,Technology Licensing,48.85,Closed Won,40,82,5.36,4919.26,Worst Case,Above Forecast
119,US-2023-165589,2023-08-09,2/18/2023,Same Day,TB-21595,Troy Blackwell,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322,2.9128329297820823,November,2023.0,Technology Licensing,25.06,Negotiation,75,91,0.1,-53.59,Best Case,Above Forecast
120,US-2023-152905,2023-08-09,2/24/2023,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.5248,2.9128329297820823,November,2023.0,Managed Services,12.96,Lead,60,62,-0.34,-49.83,Worst Case,Below Forecast
121,US-2023-109491,2023-08-09,2/26/2023,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.9088,2.9128329297820823,November,2023.0,Professional Services,19.69,Negotiation,60,60,0.63,60.96,Best Case,Above Forecast
122,US-2023-164903,2023-08-09,2/24/2023,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.2208,2.9128329297820823,November,2023.0,Technology Licensing,12.44,Lead,60,68,0.52,-36.22,Expected Case,Above Forecast
123,US-2023-109491,2023-08-09,2/26/2023,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,47374,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316,2.9128329297820823,November,2023.0,Managed Services,56.79,Proposal,40,68,5.52,380.79,Worst Case,Above Forecast
124,US-2023-165540,2023-08-09,2/25/2023,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,5,0.8,-13.7175,2.9128329297820823,November,2023.0,Technology Licensing,9.67,Proposal,60,71,-0.82,-85.8,Expected Case,Below Forecast
125,US-2023-133354,2023-08-09,2/24/2023,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0.0,9.3312,2.9128329297820823,November,2023.0,Technology Licensing,19.03,Proposal,75,60,0.41,119.66,Worst Case,Above Forecast
126,US-2023-103744,2023-08-09,2/27/2023,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,2.9128329297820823,November,2023.0,Professional Services,4.05,Negotiation,60,75,0.38,-77.22,Expected Case,Above Forecast
127,US-2023-103744,2023-08-09,2/27/2023,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3,0.2,2.3409,2.9128329297820823,November,2023.0,Technology Licensing,6.72,Closed Won,75,89,0.22,56.64,Best Case,Above Forecast
128,US-2023-137680,2023-08-09,03-02-2023,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869,2.9128329297820823,November,2023.0,Professional Services,25.98,Proposal,60,67,-3.2,228.37,Expected Case,Below Forecast
129,US-2023-137680,2023-08-09,03-02-2023,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024,2.9128329297820823,November,2023.0,Technology Licensing,38.01,Negotiation,90,69,-5.11,44.43,Expected Case,Below Forecast
130,US-2023-156545,2023-08-09,03-03-2023,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2.9128329297820823,November,2023.0,Managed Services,20.33,Lead,75,92,-0.87,-40.86,Worst Case,Below Forecast
131,US-2023-113880,2023-01-03,03-05-2023,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,1.0,March,2023.0,Technology Licensing,649.86,Proposal,60,81,-15.74,3159.23,Worst Case,Below Forecast
